,number_of_qubits,qft_variant,process_fidelity
528,54,QCTRLFowlerQFT,7.91495574168165e-06
529,54,QCTRLFowlerQFT,0.0
530,54,QCTRLFowlerQFT,0.0
531,54,QCTRLFowlerQFT,2.6416932470462203e-06
532,54,QCTRLFowlerQFT,0.0
533,54,QCTRLFowlerQFT,1.5819797183685494e-05
534,54,QCTRLFowlerQFT,0.0
535,54,QCTRLFowlerQFT,2.6366312473177134e-06
536,54,QCTRLFowlerQFT,2.6416932470462203e-06
537,54,QCTRLFowlerQFT,7.904841442003847e-06
538,54,QCTRLFowlerQFT,0.0
539,54,QCTRLFowlerQFT,2.631578947368421e-06
540,56,QCTRLFowlerQFT,0.0
541,56,QCTRLFowlerQFT,0.0
542,56,QCTRLFowlerQFT,0.0
543,56,QCTRLFowlerQFT,0.0
544,56,QCTRLFowlerQFT,0.0
545,56,QCTRLFowlerQFT,0.0
546,56,QCTRLFowlerQFT,0.0
547,56,QCTRLFowlerQFT,0.0
548,56,QCTRLFowlerQFT,0.0
549,56,QCTRLFowlerQFT,0.0
550,56,QCTRLFowlerQFT,0.0
551,56,QCTRLFowlerQFT,0.0
552,56,QCTRLFowlerQFT,0.0
553,56,QCTRLFowlerQFT,0.0
554,56,QCTRLFowlerQFT,0.0
555,56,QCTRLFowlerQFT,0.0
556,56,QCTRLFowlerQFT,0.0
557,56,QCTRLFowlerQFT,0.0
558,56,QCTRLFowlerQFT,0.0
559,56,QCTRLFowlerQFT,0.0
560,58,QCTRLFowlerQFT,0.0
561,58,QCTRLFowlerQFT,0.0
562,58,QCTRLFowlerQFT,0.0
563,58,QCTRLFowlerQFT,0.0
564,58,QCTRLFowlerQFT,0.0
565,58,QCTRLFowlerQFT,0.0
566,58,QCTRLFowlerQFT,0.0
567,58,QCTRLFowlerQFT,0.0
568,58,QCTRLFowlerQFT,0.0
569,58,QCTRLFowlerQFT,0.0
570,58,QCTRLFowlerQFT,0.0
571,58,QCTRLFowlerQFT,0.0
572,58,QCTRLFowlerQFT,0.0
573,58,QCTRLFowlerQFT,0.0
574,58,QCTRLFowlerQFT,0.0
575,58,QCTRLFowlerQFT,0.0
576,58,QCTRLFowlerQFT,0.0
577,58,QCTRLFowlerQFT,0.0
578,58,QCTRLFowlerQFT,0.0
579,58,QCTRLFowlerQFT,0.0
580,2,QCTRLTwineQFTHeavyHex,0.9888909360293583
581,2,QCTRLTwineQFTHeavyHex,0.9890125944356749
582,2,QCTRLTwineQFTHeavyHex,0.987865879075383
583,2,QCTRLTwineQFTHeavyHex,0.9885094559868202
584,2,QCTRLTwineQFTHeavyHex,0.9896022468266412
585,2,QCTRLTwineQFTHeavyHex,0.988597353203474
586,2,QCTRLTwineQFTHeavyHex,0.9895850319670914
587,2,QCTRLTwineQFTHeavyHex,0.9893835294334671
588,2,QCTRLTwineQFTHeavyHex,0.9885335504824724
589,2,QCTRLTwineQFTHeavyHex,0.9880369129394363
590,2,QCTRLTwineQFTHeavyHex,0.9894412586500306
591,2,QCTRLTwineQFTHeavyHex,0.9883694373268711
592,2,QCTRLTwineQFTHeavyHex,0.9888982685135066
593,2,QCTRLTwineQFTHeavyHex,0.9889821016524998
594,2,QCTRLTwineQFTHeavyHex,0.9886769640032556
595,2,QCTRLTwineQFTHeavyHex,0.9876285512709105
596,2,QCTRLTwineQFTHeavyHex,0.9888274148596476
597,2,QCTRLTwineQFTHeavyHex,0.9887346127210309
598,2,QCTRLTwineQFTHeavyHex,0.9881388291398812
599,2,QCTRLTwineQFTHeavyHex,0.9888647873407159
600,4,QCTRLTwineQFTHeavyHex,0.9356817855658924
601,4,QCTRLTwineQFTHeavyHex,0.9313961467944001
602,4,QCTRLTwineQFTHeavyHex,0.9339790975642797
603,4,QCTRLTwineQFTHeavyHex,0.9340790527359855
604,4,QCTRLTwineQFTHeavyHex,0.935298809498444
605,4,QCTRLTwineQFTHeavyHex,0.9333532346289166
606,4,QCTRLTwineQFTHeavyHex,0.9316198951282063
607,4,QCTRLTwineQFTHeavyHex,0.9312232494889071
608,4,QCTRLTwineQFTHeavyHex,0.9323834830972872
609,4,QCTRLTwineQFTHeavyHex,0.9303372879164947
610,4,QCTRLTwineQFTHeavyHex,0.9312653915513116
611,4,QCTRLTwineQFTHeavyHex,0.9316741080651423
612,4,QCTRLTwineQFTHeavyHex,0.9343842687106544
613,4,QCTRLTwineQFTHeavyHex,0.9324085783841183
614,4,QCTRLTwineQFTHeavyHex,0.9325357896353834
615,4,QCTRLTwineQFTHeavyHex,0.9340575536704021
616,4,QCTRLTwineQFTHeavyHex,0.9318759257710688
617,4,QCTRLTwineQFTHeavyHex,0.9351380705172383
618,4,QCTRLTwineQFTHeavyHex,0.9310192236328788
619,4,QCTRLTwineQFTHeavyHex,0.9325752654865849
620,6,QCTRLTwineQFTHeavyHex,0.8966595872836244
621,6,QCTRLTwineQFTHeavyHex,0.8975598991762029
622,6,QCTRLTwineQFTHeavyHex,0.8970761111378872
623,6,QCTRLTwineQFTHeavyHex,0.9001798589692535
624,6,QCTRLTwineQFTHeavyHex,0.901459470987594
625,6,QCTRLTwineQFTHeavyHex,0.9024844487791595
626,6,QCTRLTwineQFTHeavyHex,0.8953087556755615
627,6,QCTRLTwineQFTHeavyHex,0.9027392448660189
628,6,QCTRLTwineQFTHeavyHex,0.8989963125162106
629,6,QCTRLTwineQFTHeavyHex,0.8977121985950289
630,6,QCTRLTwineQFTHeavyHex,0.8973618640608153
631,6,QCTRLTwineQFTHeavyHex,0.9008507892011692
632,6,QCTRLTwineQFTHeavyHex,0.8977341615829045
633,6,QCTRLTwineQFTHeavyHex,0.903075722375966
634,6,QCTRLTwineQFTHeavyHex,0.8948794714162683
635,6,QCTRLTwineQFTHeavyHex,0.8995788824653858
636,6,QCTRLTwineQFTHeavyHex,0.8931077383798421
637,6,QCTRLTwineQFTHeavyHex,0.8954308773557844
638,6,QCTRLTwineQFTHeavyHex,0.9059095923901177
639,6,QCTRLTwineQFTHeavyHex,0.8952121281661893
640,8,QCTRLTwineQFTHeavyHex,0.8305497654302401
641,8,QCTRLTwineQFTHeavyHex,0.8262863671873493
642,8,QCTRLTwineQFTHeavyHex,0.8272084864343531
643,8,QCTRLTwineQFTHeavyHex,0.8292825703616897
644,8,QCTRLTwineQFTHeavyHex,0.8318150633835013
645,8,QCTRLTwineQFTHeavyHex,0.8269313598352512
646,8,QCTRLTwineQFTHeavyHex,0.8269459316024097
647,8,QCTRLTwineQFTHeavyHex,0.83355073676465
648,8,QCTRLTwineQFTHeavyHex,0.8342268372813083
649,8,QCTRLTwineQFTHeavyHex,0.8249114877785615
650,8,QCTRLTwineQFTHeavyHex,0.8294657729934399
651,8,QCTRLTwineQFTHeavyHex,0.8293402136758073
652,8,QCTRLTwineQFTHeavyHex,0.8233790746712977
653,8,QCTRLTwineQFTHeavyHex,0.8241730986077044
654,8,QCTRLTwineQFTHeavyHex,0.8298652180519632
655,8,QCTRLTwineQFTHeavyHex,0.8352020911412578
656,8,QCTRLTwineQFTHeavyHex,0.8360875222059995
657,8,QCTRLTwineQFTHeavyHex,0.828325577841929
658,8,QCTRLTwineQFTHeavyHex,0.8246617769350483
659,8,QCTRLTwineQFTHeavyHex,0.830940579661361
660,10,QCTRLTwineQFTHeavyHex,0.7808004346576475
661,10,QCTRLTwineQFTHeavyHex,0.7735581715728217
662,10,QCTRLTwineQFTHeavyHex,0.7768618327840572
663,10,QCTRLTwineQFTHeavyHex,0.7813966118675156
664,10,QCTRLTwineQFTHeavyHex,0.7739832925889784
665,10,QCTRLTwineQFTHeavyHex,0.7736453059073977
666,10,QCTRLTwineQFTHeavyHex,0.7796480399423154
667,10,QCTRLTwineQFTHeavyHex,0.7725211794422594
668,10,QCTRLTwineQFTHeavyHex,0.7802524840292341
669,10,QCTRLTwineQFTHeavyHex,0.7714860989566837
670,10,QCTRLTwineQFTHeavyHex,0.7771183840810435
671,10,QCTRLTwineQFTHeavyHex,0.7811807601009115
672,10,QCTRLTwineQFTHeavyHex,0.7758513338181273
673,10,QCTRLTwineQFTHeavyHex,0.7830010727491572
674,10,QCTRLTwineQFTHeavyHex,0.7822792070480671
675,10,QCTRLTwineQFTHeavyHex,0.7747237722945703
676,10,QCTRLTwineQFTHeavyHex,0.7770578245386502
677,10,QCTRLTwineQFTHeavyHex,0.7733052525891726
678,10,QCTRLTwineQFTHeavyHex,0.7816870292205566
679,10,QCTRLTwineQFTHeavyHex,0.7764190356038996
680,12,QCTRLTwineQFTHeavyHex,0.7237817705176334
681,12,QCTRLTwineQFTHeavyHex,0.7205200370495721
682,12,QCTRLTwineQFTHeavyHex,0.7164433803671123
683,12,QCTRLTwineQFTHeavyHex,0.721936699617506
684,12,QCTRLTwineQFTHeavyHex,0.7107097821951257
685,12,QCTRLTwineQFTHeavyHex,0.7176609987207044
686,12,QCTRLTwineQFTHeavyHex,0.7197297368350801
687,12,QCTRLTwineQFTHeavyHex,0.7182103905074828
688,12,QCTRLTwineQFTHeavyHex,0.7198142104610246
689,12,QCTRLTwineQFTHeavyHex,0.7160187780996895
690,12,QCTRLTwineQFTHeavyHex,0.7150588371479749
691,12,QCTRLTwineQFTHeavyHex,0.7167907213290485
692,12,QCTRLTwineQFTHeavyHex,0.7221778564404843
693,12,QCTRLTwineQFTHeavyHex,0.7200716569519666
694,12,QCTRLTwineQFTHeavyHex,0.7225942785718587
695,12,QCTRLTwineQFTHeavyHex,0.7197636903002508
696,12,QCTRLTwineQFTHeavyHex,0.7146351697471438
697,12,QCTRLTwineQFTHeavyHex,0.7172319279697581
698,12,QCTRLTwineQFTHeavyHex,0.7211151169306688
699,12,QCTRLTwineQFTHeavyHex,0.7165211172060789
700,14,QCTRLTwineQFTHeavyHex,0.6431630129306474
701,14,QCTRLTwineQFTHeavyHex,0.648036602434175
702,14,QCTRLTwineQFTHeavyHex,0.6479283280222659
703,14,QCTRLTwineQFTHeavyHex,0.6516114366561648
704,14,QCTRLTwineQFTHeavyHex,0.6440978086350881
705,14,QCTRLTwineQFTHeavyHex,0.6503274608494364
706,14,QCTRLTwineQFTHeavyHex,0.6461445423987422
707,14,QCTRLTwineQFTHeavyHex,0.6403328883093362
708,14,QCTRLTwineQFTHeavyHex,0.6464642877387189
709,14,QCTRLTwineQFTHeavyHex,0.649692085487147
710,14,QCTRLTwineQFTHeavyHex,0.6453790311369605
711,14,QCTRLTwineQFTHeavyHex,0.6436638545006907
712,14,QCTRLTwineQFTHeavyHex,0.6482493000049124
713,14,QCTRLTwineQFTHeavyHex,0.646257282410152
714,14,QCTRLTwineQFTHeavyHex,0.6465450152889947
715,14,QCTRLTwineQFTHeavyHex,0.6403364421772143
716,14,QCTRLTwineQFTHeavyHex,0.6446848684430424
717,14,QCTRLTwineQFTHeavyHex,0.6364672766221985
718,14,QCTRLTwineQFTHeavyHex,0.6506381071480958
719,14,QCTRLTwineQFTHeavyHex,0.6519952041009549
720,16,QCTRLTwineQFTHeavyHex,0.5677093426719777
721,16,QCTRLTwineQFTHeavyHex,0.571177508388464
722,16,QCTRLTwineQFTHeavyHex,0.5751745901049337
723,16,QCTRLTwineQFTHeavyHex,0.5793637390927062
724,16,QCTRLTwineQFTHeavyHex,0.5690500823436225
725,16,QCTRLTwineQFTHeavyHex,0.5678914110429384
726,16,QCTRLTwineQFTHeavyHex,0.5684681273453636
727,16,QCTRLTwineQFTHeavyHex,0.567414790243921
728,16,QCTRLTwineQFTHeavyHex,0.5676696104012956
729,16,QCTRLTwineQFTHeavyHex,0.5695853900219767
730,16,QCTRLTwineQFTHeavyHex,0.5651129354818593
731,16,QCTRLTwineQFTHeavyHex,0.5672796101932897
732,16,QCTRLTwineQFTHeavyHex,0.5641481909749717
733,16,QCTRLTwineQFTHeavyHex,0.5587189465655515
734,16,QCTRLTwineQFTHeavyHex,0.5664184582313998
735,16,QCTRLTwineQFTHeavyHex,0.5623125322254765
736,16,QCTRLTwineQFTHeavyHex,0.5698774938753174
737,16,QCTRLTwineQFTHeavyHex,0.573482641942804
738,16,QCTRLTwineQFTHeavyHex,0.5708675004641202
739,16,QCTRLTwineQFTHeavyHex,0.5669759201804359
740,18,QCTRLTwineQFTHeavyHex,0.4926348616708216
741,18,QCTRLTwineQFTHeavyHex,0.5043764491430924
742,18,QCTRLTwineQFTHeavyHex,0.4963428885230146
743,18,QCTRLTwineQFTHeavyHex,0.5003775375063634
744,18,QCTRLTwineQFTHeavyHex,0.49347975963708696
745,18,QCTRLTwineQFTHeavyHex,0.496167873467202
746,18,QCTRLTwineQFTHeavyHex,0.498740357767037
747,18,QCTRLTwineQFTHeavyHex,0.49318742387949055
748,18,QCTRLTwineQFTHeavyHex,0.4964344255653027
749,18,QCTRLTwineQFTHeavyHex,0.49004038352067475
750,18,QCTRLTwineQFTHeavyHex,0.4956905466327116
751,18,QCTRLTwineQFTHeavyHex,0.48933105068726984
752,18,QCTRLTwineQFTHeavyHex,0.4919743422392693
753,18,QCTRLTwineQFTHeavyHex,0.4934696053931201
754,18,QCTRLTwineQFTHeavyHex,0.4902057135261683
755,18,QCTRLTwineQFTHeavyHex,0.4966817445895776
756,18,QCTRLTwineQFTHeavyHex,0.4999400060690258
757,18,QCTRLTwineQFTHeavyHex,0.49264911388736643
758,18,QCTRLTwineQFTHeavyHex,0.5010673488778369
759,18,QCTRLTwineQFTHeavyHex,0.4951701998833605
760,20,QCTRLTwineQFTHeavyHex,0.3474410838138204
761,20,QCTRLTwineQFTHeavyHex,0.3568773230151168
762,20,QCTRLTwineQFTHeavyHex,0.36824757763344124
763,20,QCTRLTwineQFTHeavyHex,0.3613020437538778
764,20,QCTRLTwineQFTHeavyHex,0.35516925614613976
765,20,QCTRLTwineQFTHeavyHex,0.3616158798024767
766,20,QCTRLTwineQFTHeavyHex,0.3525679663945487
767,20,QCTRLTwineQFTHeavyHex,0.360448201957996
768,20,QCTRLTwineQFTHeavyHex,0.3643044283820819
769,20,QCTRLTwineQFTHeavyHex,0.3607549143227564
770,20,QCTRLTwineQFTHeavyHex,0.36566707398501247
771,20,QCTRLTwineQFTHeavyHex,0.3609829411037121
772,20,QCTRLTwineQFTHeavyHex,0.3560685464375971
773,20,QCTRLTwineQFTHeavyHex,0.3569657576860444
774,20,QCTRLTwineQFTHeavyHex,0.36359239851751285
775,20,QCTRLTwineQFTHeavyHex,0.36195236898009137
776,20,QCTRLTwineQFTHeavyHex,0.35565350495255804
777,20,QCTRLTwineQFTHeavyHex,0.3624986528508566
778,20,QCTRLTwineQFTHeavyHex,0.3511791586532046
779,20,QCTRLTwineQFTHeavyHex,0.3547299961376595
780,22,QCTRLTwineQFTHeavyHex,0.30514105378352474
781,22,QCTRLTwineQFTHeavyHex,0.30091062313719374
782,22,QCTRLTwineQFTHeavyHex,0.30548809935985954
783,22,QCTRLTwineQFTHeavyHex,0.2990808104329586
784,22,QCTRLTwineQFTHeavyHex,0.3035766308962459
785,22,QCTRLTwineQFTHeavyHex,0.30435661993885593
786,22,QCTRLTwineQFTHeavyHex,0.299489740007261
787,22,QCTRLTwineQFTHeavyHex,0.31095567989277395
788,22,QCTRLTwineQFTHeavyHex,0.30011054828145983
789,22,QCTRLTwineQFTHeavyHex,0.3033772577045567
790,22,QCTRLTwineQFTHeavyHex,0.30662100033259926
791,22,QCTRLTwineQFTHeavyHex,0.30082570003260123
792,22,QCTRLTwineQFTHeavyHex,0.30474336040683275
793,22,QCTRLTwineQFTHeavyHex,0.3082420961634488
794,22,QCTRLTwineQFTHeavyHex,0.3153902309765608
795,22,QCTRLTwineQFTHeavyHex,0.3038639323899276
796,22,QCTRLTwineQFTHeavyHex,0.3080643993452005
797,22,QCTRLTwineQFTHeavyHex,0.30183408830418146
798,22,QCTRLTwineQFTHeavyHex,0.2998552581671808
799,22,QCTRLTwineQFTHeavyHex,0.3039583605281329
800,24,QCTRLTwineQFTHeavyHex,0.2586252528870749
801,24,QCTRLTwineQFTHeavyHex,0.2542773642679196
802,24,QCTRLTwineQFTHeavyHex,0.26784226117102655
803,24,QCTRLTwineQFTHeavyHex,0.2640438350521597
804,24,QCTRLTwineQFTHeavyHex,0.26580824922461155
805,24,QCTRLTwineQFTHeavyHex,0.2629041751640648
806,24,QCTRLTwineQFTHeavyHex,0.2653625230576511
807,24,QCTRLTwineQFTHeavyHex,0.2619660948496048
808,24,QCTRLTwineQFTHeavyHex,0.25689919551463025
809,24,QCTRLTwineQFTHeavyHex,0.2617435468533098
810,24,QCTRLTwineQFTHeavyHex,0.2672952959365942
811,24,QCTRLTwineQFTHeavyHex,0.2594881122095681
812,24,QCTRLTwineQFTHeavyHex,0.2637076018951486
813,24,QCTRLTwineQFTHeavyHex,0.2697157139755541
814,24,QCTRLTwineQFTHeavyHex,0.26393367112994764
815,24,QCTRLTwineQFTHeavyHex,0.2556580389090271
816,24,QCTRLTwineQFTHeavyHex,0.2676296293127693
817,24,QCTRLTwineQFTHeavyHex,0.2699356561385256
818,24,QCTRLTwineQFTHeavyHex,0.2589139717794106
819,24,QCTRLTwineQFTHeavyHex,0.26883801495956994
820,26,QCTRLTwineQFTHeavyHex,0.21822111761924756
821,26,QCTRLTwineQFTHeavyHex,0.21456335299388626
822,26,QCTRLTwineQFTHeavyHex,0.22040411195118403
823,26,QCTRLTwineQFTHeavyHex,0.2137607078920468
824,26,QCTRLTwineQFTHeavyHex,0.21409418320453089
825,26,QCTRLTwineQFTHeavyHex,0.22030092060731993
826,26,QCTRLTwineQFTHeavyHex,0.21556472935949167
827,26,QCTRLTwineQFTHeavyHex,0.2192171354419115
828,26,QCTRLTwineQFTHeavyHex,0.21545423543936135
829,26,QCTRLTwineQFTHeavyHex,0.22062012061497027
830,26,QCTRLTwineQFTHeavyHex,0.2218385400186855
831,26,QCTRLTwineQFTHeavyHex,0.21262785801370962
832,26,QCTRLTwineQFTHeavyHex,0.21403952285605815
833,26,QCTRLTwineQFTHeavyHex,0.2096309866942223
834,26,QCTRLTwineQFTHeavyHex,0.21437270073657502
835,26,QCTRLTwineQFTHeavyHex,0.21697129953856223
836,26,QCTRLTwineQFTHeavyHex,0.20855616277978867
837,26,QCTRLTwineQFTHeavyHex,0.2111480678228068
838,26,QCTRLTwineQFTHeavyHex,0.2151859729195968
839,26,QCTRLTwineQFTHeavyHex,0.20918786890196028
840,28,QCTRLTwineQFTHeavyHex,0.17951451458059506
841,28,QCTRLTwineQFTHeavyHex,0.17845021475210754
842,28,QCTRLTwineQFTHeavyHex,0.1796572909831326
843,28,QCTRLTwineQFTHeavyHex,0.1770243454510634
844,28,QCTRLTwineQFTHeavyHex,0.1628205506040119
845,28,QCTRLTwineQFTHeavyHex,0.17805583703265718
846,28,QCTRLTwineQFTHeavyHex,0.17611357805108363
847,28,QCTRLTwineQFTHeavyHex,0.17231100428849697
848,28,QCTRLTwineQFTHeavyHex,0.17179219636237067
849,28,QCTRLTwineQFTHeavyHex,0.17751318274437655
850,28,QCTRLTwineQFTHeavyHex,0.17217690552955006
851,28,QCTRLTwineQFTHeavyHex,0.175715954718709
852,28,QCTRLTwineQFTHeavyHex,0.1791496019260785
853,28,QCTRLTwineQFTHeavyHex,0.17761687554378955
854,28,QCTRLTwineQFTHeavyHex,0.17285070115973952
855,28,QCTRLTwineQFTHeavyHex,0.17061070572399556
856,28,QCTRLTwineQFTHeavyHex,0.17979031389153627
857,28,QCTRLTwineQFTHeavyHex,0.16944614406891775
858,28,QCTRLTwineQFTHeavyHex,0.1699490201661059
859,28,QCTRLTwineQFTHeavyHex,0.1748270622386404
860,30,QCTRLTwineQFTHeavyHex,0.11271699651872755
861,30,QCTRLTwineQFTHeavyHex,0.11726275823633851
862,30,QCTRLTwineQFTHeavyHex,0.11252620759915423
863,30,QCTRLTwineQFTHeavyHex,0.1120768255489734
864,30,QCTRLTwineQFTHeavyHex,0.10829683652777697
865,30,QCTRLTwineQFTHeavyHex,0.11603614989757004
866,30,QCTRLTwineQFTHeavyHex,0.11720889530701034
867,30,QCTRLTwineQFTHeavyHex,0.10751820946733101
868,30,QCTRLTwineQFTHeavyHex,0.11005929766619361
869,30,QCTRLTwineQFTHeavyHex,0.11384812681416319
870,30,QCTRLTwineQFTHeavyHex,0.1075160453121689
871,30,QCTRLTwineQFTHeavyHex,0.11292603068809978
872,30,QCTRLTwineQFTHeavyHex,0.11521164787690169
873,30,QCTRLTwineQFTHeavyHex,0.11410692385143827
874,30,QCTRLTwineQFTHeavyHex,0.11417408654006761
875,30,QCTRLTwineQFTHeavyHex,0.11103992996968046
876,30,QCTRLTwineQFTHeavyHex,0.11924468271655822
877,30,QCTRLTwineQFTHeavyHex,0.11743775941018474
878,30,QCTRLTwineQFTHeavyHex,0.1160084284934963
879,30,QCTRLTwineQFTHeavyHex,0.116132959644174
880,32,QCTRLTwineQFTHeavyHex,0.06664741320700071
881,32,QCTRLTwineQFTHeavyHex,0.07075305529485557
882,32,QCTRLTwineQFTHeavyHex,0.06760092173172705
883,32,QCTRLTwineQFTHeavyHex,0.06659293613714073
884,32,QCTRLTwineQFTHeavyHex,0.06869681733204515
885,32,QCTRLTwineQFTHeavyHex,0.06818210277848025
886,32,QCTRLTwineQFTHeavyHex,0.06993241353894368
887,32,QCTRLTwineQFTHeavyHex,0.06454928280323198
888,32,QCTRLTwineQFTHeavyHex,0.06978410119214402
889,32,QCTRLTwineQFTHeavyHex,0.06822838348200716
890,32,QCTRLTwineQFTHeavyHex,0.06665875722979624
891,32,QCTRLTwineQFTHeavyHex,0.06855602845174767
892,32,QCTRLTwineQFTHeavyHex,0.06725585558050705
893,32,QCTRLTwineQFTHeavyHex,0.07000476737262791
894,32,QCTRLTwineQFTHeavyHex,0.06800723488657835
895,32,QCTRLTwineQFTHeavyHex,0.06945966683493641
896,32,QCTRLTwineQFTHeavyHex,0.06864497508095098
897,32,QCTRLTwineQFTHeavyHex,0.07156773933244306
898,32,QCTRLTwineQFTHeavyHex,0.0661506454452252
899,32,QCTRLTwineQFTHeavyHex,0.06817451929602412
900,34,QCTRLTwineQFTHeavyHex,0.05332859464731348
901,34,QCTRLTwineQFTHeavyHex,0.05212760114479924
902,34,QCTRLTwineQFTHeavyHex,0.05133274445824375
903,34,QCTRLTwineQFTHeavyHex,0.05185123604673982
904,34,QCTRLTwineQFTHeavyHex,0.053314471432617826
905,34,QCTRLTwineQFTHeavyHex,0.053384536948823176
906,34,QCTRLTwineQFTHeavyHex,0.052809871836290406
907,34,QCTRLTwineQFTHeavyHex,0.05171835446468854
908,34,QCTRLTwineQFTHeavyHex,0.05080885434295002
909,34,QCTRLTwineQFTHeavyHex,0.052715141976056444
910,34,QCTRLTwineQFTHeavyHex,0.052190003205602825
911,34,QCTRLTwineQFTHeavyHex,0.052303109759553344
912,34,QCTRLTwineQFTHeavyHex,0.05347392827785244
913,34,QCTRLTwineQFTHeavyHex,0.051788894388612186
914,34,QCTRLTwineQFTHeavyHex,0.0506333226849793
915,34,QCTRLTwineQFTHeavyHex,0.05228577539587342
916,34,QCTRLTwineQFTHeavyHex,0.04811404065956656
917,34,QCTRLTwineQFTHeavyHex,0.05121838901875714
918,34,QCTRLTwineQFTHeavyHex,0.049391840259350034
919,34,QCTRLTwineQFTHeavyHex,0.05187849888736167
920,36,QCTRLTwineQFTHeavyHex,0.03643537803897476
921,36,QCTRLTwineQFTHeavyHex,0.03645432203366835
922,36,QCTRLTwineQFTHeavyHex,0.03665651568492598
923,36,QCTRLTwineQFTHeavyHex,0.03748646096388326
924,36,QCTRLTwineQFTHeavyHex,0.0366488277376433
925,36,QCTRLTwineQFTHeavyHex,0.04074918906616208
926,36,QCTRLTwineQFTHeavyHex,0.038249104291303876
927,36,QCTRLTwineQFTHeavyHex,0.03900182741061368
928,36,QCTRLTwineQFTHeavyHex,0.03525703936067084
929,36,QCTRLTwineQFTHeavyHex,0.0349531078217937
930,36,QCTRLTwineQFTHeavyHex,0.03725958281292731
931,36,QCTRLTwineQFTHeavyHex,0.03834112248449194
932,36,QCTRLTwineQFTHeavyHex,0.035653201624901244
933,36,QCTRLTwineQFTHeavyHex,0.03877425312613856
934,36,QCTRLTwineQFTHeavyHex,0.03817457757109523
935,36,QCTRLTwineQFTHeavyHex,0.035046302560461956
936,36,QCTRLTwineQFTHeavyHex,0.03750244322914395
937,36,QCTRLTwineQFTHeavyHex,0.03590008331972011
938,36,QCTRLTwineQFTHeavyHex,0.03642582244639015
939,36,QCTRLTwineQFTHeavyHex,0.03749382178039324
940,38,QCTRLTwineQFTHeavyHex,0.025503651446043437
941,38,QCTRLTwineQFTHeavyHex,0.026748101222913167
942,38,QCTRLTwineQFTHeavyHex,0.02608450526233519
943,38,QCTRLTwineQFTHeavyHex,0.028400461904819343
944,38,QCTRLTwineQFTHeavyHex,0.02301360003748276
945,38,QCTRLTwineQFTHeavyHex,0.02748024237080291
946,38,QCTRLTwineQFTHeavyHex,0.027459366298952247
947,38,QCTRLTwineQFTHeavyHex,0.027898346358383022
948,38,QCTRLTwineQFTHeavyHex,0.02846264725821007
949,38,QCTRLTwineQFTHeavyHex,0.027568465566430486
950,38,QCTRLTwineQFTHeavyHex,0.025554302658584566
951,38,QCTRLTwineQFTHeavyHex,0.026179939057759925
952,38,QCTRLTwineQFTHeavyHex,0.026474294244084477
953,38,QCTRLTwineQFTHeavyHex,0.026419354568595458
954,38,QCTRLTwineQFTHeavyHex,0.026574629907446037
955,38,QCTRLTwineQFTHeavyHex,0.028227901149231942
956,38,QCTRLTwineQFTHeavyHex,0.02486497091156899
957,38,QCTRLTwineQFTHeavyHex,0.027088240664764035
958,38,QCTRLTwineQFTHeavyHex,0.027212965882594812
959,38,QCTRLTwineQFTHeavyHex,0.02451177647041237
960,40,QCTRLTwineQFTHeavyHex,0.014796597513418943
961,40,QCTRLTwineQFTHeavyHex,0.016601609726816704
962,40,QCTRLTwineQFTHeavyHex,0.01484777637336704
963,40,QCTRLTwineQFTHeavyHex,0.015469118321034387
964,40,QCTRLTwineQFTHeavyHex,0.01627677413329381
965,40,QCTRLTwineQFTHeavyHex,0.01598665182931266
966,40,QCTRLTwineQFTHeavyHex,0.013674720605626434
967,40,QCTRLTwineQFTHeavyHex,0.015364472645872693
968,40,QCTRLTwineQFTHeavyHex,0.015372875319123645
969,40,QCTRLTwineQFTHeavyHex,0.01584852499640207
970,40,QCTRLTwineQFTHeavyHex,0.014325953389505527
971,40,QCTRLTwineQFTHeavyHex,0.016037473946186598
972,40,QCTRLTwineQFTHeavyHex,0.016622043052008404
973,40,QCTRLTwineQFTHeavyHex,0.01686607123345532
974,40,QCTRLTwineQFTHeavyHex,0.017686792951318055
975,40,QCTRLTwineQFTHeavyHex,0.016502165965325874
976,40,QCTRLTwineQFTHeavyHex,0.01571261486064613
977,40,QCTRLTwineQFTHeavyHex,0.015915566339711865
978,40,QCTRLTwineQFTHeavyHex,0.017287715444511253
979,40,QCTRLTwineQFTHeavyHex,0.015661403892544397
980,42,QCTRLTwineQFTHeavyHex,0.011367801913798117
981,42,QCTRLTwineQFTHeavyHex,0.011040313442697848
982,42,QCTRLTwineQFTHeavyHex,0.010217788155525681
983,42,QCTRLTwineQFTHeavyHex,0.01121104321886035
984,42,QCTRLTwineQFTHeavyHex,0.011383685278806802
985,42,QCTRLTwineQFTHeavyHex,0.011348680352137392
986,42,QCTRLTwineQFTHeavyHex,0.010159515786682657
987,42,QCTRLTwineQFTHeavyHex,0.011216388973015844
988,42,QCTRLTwineQFTHeavyHex,0.011444214958228366
989,42,QCTRLTwineQFTHeavyHex,0.010929706333949466
990,42,QCTRLTwineQFTHeavyHex,0.010992793768459285
991,42,QCTRLTwineQFTHeavyHex,0.012405982959827373
992,42,QCTRLTwineQFTHeavyHex,0.010468866444274092
993,42,QCTRLTwineQFTHeavyHex,0.010381232953128766
