number_of_qubits,process_fidelity
18,0.4926491138873664
18,0.5010673488778369
18,0.4951701998833605
20,0.3474410838138204
20,0.3568773230151168
20,0.3682475776334412
20,0.3613020437538778
20,0.3551692561461397
20,0.3616158798024767
20,0.3525679663945487
20,0.360448201957996
20,0.3643044283820819
20,0.3607549143227564
20,0.3656670739850124
20,0.3609829411037121
20,0.3560685464375971
20,0.3569657576860444
20,0.3635923985175128
20,0.3619523689800913
20,0.355653504952558
20,0.3624986528508566
20,0.3511791586532046
20,0.3547299961376595
22,0.3051410537835247
22,0.3009106231371937
22,0.3054880993598595
22,0.2990808104329586
22,0.3035766308962459
22,0.3043566199388559
22,0.299489740007261
22,0.3109556798927739
22,0.3001105482814598
22,0.3033772577045567
22,0.3066210003325992
22,0.3008257000326012
22,0.3047433604068327
22,0.3082420961634488
22,0.3153902309765608
22,0.3038639323899276
22,0.3080643993452005
22,0.3018340883041814
22,0.2998552581671808
22,0.3039583605281329
24,0.2586252528870749
24,0.2542773642679196
24,0.2678422611710265
24,0.2640438350521597
24,0.2658082492246115
24,0.2629041751640648
24,0.2653625230576511
24,0.2619660948496048
24,0.2568991955146302
24,0.2617435468533098
24,0.2672952959365942
24,0.2594881122095681
24,0.2637076018951486
24,0.2697157139755541
24,0.2639336711299476
24,0.2556580389090271
24,0.2676296293127693
24,0.2699356561385256
24,0.2589139717794106
24,0.2688380149595699
26,0.2182211176192475
26,0.2145633529938862
26,0.220404111951184
26,0.2137607078920468
26,0.2140941832045308
26,0.2203009206073199
26,0.2155647293594916
26,0.2192171354419115
26,0.2154542354393613
26,0.2206201206149702
26,0.2218385400186855
26,0.2126278580137096
26,0.2140395228560581
26,0.2096309866942223
26,0.214372700736575
26,0.2169712995385622
26,0.2085561627797886
26,0.2111480678228068
26,0.2151859729195968
26,0.2091878689019602
28,0.179514514580595
28,0.1784502147521075
28,0.1796572909831326
28,0.1770243454510634
28,0.1628205506040119
28,0.1780558370326571
28,0.1761135780510836
28,0.1723110042884969
28,0.1717921963623706
28,0.1775131827443765
28,0.17217690552955
28,0.175715954718709
28,0.1791496019260785
28,0.1776168755437895
28,0.1728507011597395
28,0.1706107057239955
28,0.1797903138915362
28,0.1694461440689177
28,0.1699490201661059
28,0.1748270622386404
30,0.1127169965187275
30,0.1172627582363385
30,0.1125262075991542
30,0.1120768255489734
30,0.1082968365277769
30,0.11603614989757
30,0.1172088953070103
30,0.107518209467331
30,0.1100592976661936
30,0.1138481268141631
30,0.1075160453121689
30,0.1129260306880997
30,0.1152116478769016
30,0.1141069238514382
30,0.1141740865400676
30,0.1110399299696804
30,0.1192446827165582
30,0.1174377594101847
30,0.1160084284934963
30,0.116132959644174
32,0.0666474132070007
32,0.0707530552948555
32,0.067600921731727
32,0.0665929361371407
32,0.0686968173320451
32,0.0681821027784802
32,0.0699324135389436
32,0.0645492828032319
32,0.069784101192144
32,0.0682283834820071
32,0.0666587572297962
32,0.0685560284517476
32,0.067255855580507
32,0.0700047673726279
32,0.0680072348865783
32,0.0694596668349364
32,0.0686449750809509
32,0.071567739332443
32,0.0661506454452252
32,0.0681745192960241
34,0.0533285946473134
34,0.0521276011447992
34,0.0513327444582437
34,0.0518512360467398
34,0.0533144714326178
34,0.0533845369488231
34,0.0528098718362904
34,0.0517183544646885
34,0.05080885434295
34,0.0527151419760564
34,0.0521900032056028
34,0.0523031097595533
34,0.0534739282778524
34,0.0517888943886121
34,0.0506333226849793
34,0.0522857753958734
34,0.0481140406595665
34,0.0512183890187571
34,0.04939184025935
34,0.0518784988873616
36,0.0364353780389747
36,0.0364543220336683
36,0.0366565156849259
36,0.0374864609638832
36,0.0366488277376433
36,0.040749189066162
36,0.0382491042913038
36,0.0390018274106136
36,0.0352570393606708
36,0.0349531078217937
36,0.0372595828129273
36,0.0383411224844919
36,0.0356532016249012
36,0.0387742531261385
36,0.0381745775710952
36,0.0350463025604619
36,0.0375024432291439
36,0.0359000833197201
36,0.0364258224463901
36,0.0374938217803932
38,0.0255036514460434
38,0.0267481012229131
38,0.0260845052623351
38,0.0284004619048193
38,0.0230136000374827
38,0.0274802423708029
38,0.0274593662989522
38,0.027898346358383
38,0.02846264725821
38,0.0275684655664304
38,0.0255543026585845
38,0.0261799390577599
38,0.0264742942440844
38,0.0264193545685954
38,0.026574629907446
38,0.0282279011492319
38,0.0248649709115689
38,0.027088240664764
38,0.0272129658825948
38,0.0245117764704123
40,0.0147965975134189
40,0.0166016097268167
40,0.014847776373367
40,0.0154691183210343
40,0.0162767741332938
40,0.0159866518293126
40,0.0136747206056264
40,0.0153644726458726
40,0.0153728753191236
40,0.015848524996402
40,0.0143259533895055
40,0.0160374739461865
40,0.0166220430520084
40,0.0168660712334553
40,0.017686792951318
40,0.0165021659653258
40,0.0157126148606461
40,0.0159155663397118
40,0.0172877154445112
40,0.0156614038925443
42,0.0113678019137981
42,0.0110403134426978
42,0.0102177881555256
42,0.0112110432188603
42,0.0113836852788068
42,0.0113486803521373
42,0.0101595157866826
42,0.0112163889730158
42,0.0114442149582283
42,0.0109297063339494
42,0.0109927937684592
42,0.0124059829598273
42,0.010468866444274
42,0.0103812329531287
42,0.0113847250638738
42,0.0115509024921032
42,0.0102043144531188
42,0.010661040679471
42,0.0107270035209264
42,0.0113666109473403
44,0.0075672704586372
44,0.0074726552046191
44,0.0081056982775698
44,0.0072167261883748
44,0.0088444280502685
44,0.0068625750600069
44,0.007082186882309
44,0.0084500119214035
44,0.0069976466851878
44,0.0084798560437456
44,0.0089417017195908
44,0.0090355555434799
44,0.0074721471674618
44,0.0072602465954773
44,0.0075533802916447
44,0.0089265253776342
44,0.0082954428171375
44,0.0083318427355218
44,0.0085396219672421
44,0.006260360198861
46,0.0047942334113576
46,0.0043708248750881
46,0.0041956522685429
46,0.0045724031781578
46,0.0050105203608815
46,0.0051608721862013
46,0.0048981566190244
46,0.0052361095660278
46,0.005716332270051
46,0.0041500149849938
46,0.0052826499121877
46,0.0048744214578969
46,0.0044061882133127
46,0.0046298407278837
46,0.0048871467004385
46,0.0046859613598935
46,0.0048865494514226
46,0.0056992057686745
46,0.0044754402926268
46,0.0046716127569502
48,0.0027839431364476
48,0.0032400546927741
48,0.0031815818736955
48,0.0028833051329337
48,0.0032186814883616
48,0.0030218530120799
48,0.0025354912061618
48,0.0029335975380156
48,0.0027055875295544
48,0.003095314504808
48,0.0024015118513147
48,0.0029132965635699
48,0.0025734963851953
48,0.0025756691215089
48,0.0023337486721638
48,0.0027628990673203
48,0.002819588538727
48,0.0030698071666509
48,0.0032432034469951
48,0.0033075379737272
50,0.0037803276557676
50,0.0039723352856924
50,0.0041201085728122
50,0.0030062397460627
50,0.0033157659304354
50,0.0028195076976661
50,0.0029460919788884
50,0.0033230494003481
50,0.0039591728046154
50,0.0034495694297796
50,0.0035080430866976
50,0.0041779397440419
50,0.0043629958148346
50,0.0030833998662053
50,0.0038558557171645
50,0.0040347441613125
50,0.003426734216389
50,0.0030186564151797
50,0.0037305700135533
50,0.003963983464147
52,0.0030593788872996
52,0.0018820362565367
52,0.0025464175819523
52,0.0020713244054278
52,0.0020235982323992
52,0.0027584449115775
52,0.0013809482432693
52,0.0024916585646511
52,0.0020866859328458
52,0.0024613131948474
52,0.0017576035815988
52,0.0022008620162469
52,0.0019426916210433
52,0.0025051169564683
52,0.0023641051478376
52,0.0017306118942069
52,0.0017746783376062
52,0.0026171133745581
52,0.00174872516539
52,0.0018193595767186
54,0.0005831908183439
54,0.0014550976829919
54,0.0009164239074437
54,0.0008932351771639
54,0.0004413695941244
54,0.0004017718103696
54,0.0008792073055779
54,0.0013279379121563
54,0.0008943015336793
54,0.0006582238705126
54,0.0003693312129376
54,0.0005081423857145
54,0.0004834866518539
54,0.0006240694127147
54,0.0004921770409653
54,0.0005488887405882
54,0.0006896027956906
54,0.0004632604334217
54,0.0011032013061368
54,0.000861300113674
56,5.383584879419392e-05
